Number or species;S0 Promotor Range;S0 Promotor Influence;S0 Demotor Range;S0 Demotor Influence;S1 Promotor Range;S1 Promotor Influence;S1 Demotor Range;S1 Demotor Influence;Number of iterations;Simulation time;OP iter 0;OP iter 1;OP iter 2;OP iter 3;OP iter 4;OP iter 5;OP iter 6;OP iter 7;OP iter 8;OP iter 9;OP iter 10;OP iter 11;OP iter 12;OP iter 13;OP iter 14;OP iter 15;OP iter 16;OP iter 17;OP iter 18;OP iter 19;OP iter 20;OP iter 21;OP iter 22;OP iter 23;OP iter 24;OP iter 25;OP iter 26;OP iter 27;OP iter 28;OP iter 29;OP iter 30;OP iter 31;OP iter 32;OP iter 33;OP iter 34;OP iter 35;OP iter 36;OP iter 37;OP iter 38;OP iter 39;OP iter 40;OP iter 41;OP iter 42;OP iter 43;OP iter 44;OP iter 45;OP iter 46;OP iter 47;OP iter 48;OP iter 49;
2;3.2;0.65999985;6;-0.24000005;3.2;1;6;-0.2;50;4.441609;-0.0004760246;0.66213804;0.7368419;0.7498817;0.7546045;0.7571288;0.75865316;0.7595001;0.7601077;0.76049083;0.76083493;0.7609948;0.76121765;0.76137745;0.7614894;0.7615215;0.76156145;0.76156944;0.7615935;0.76162547;0.76162547;0.76162547;0.76162547;0.76162547;0.76162547;0.76162547;0.76162547;0.76162547;0.76162547;0.76162547;0.76162547;0.76162547;0.76162547;0.76162547;0.76162547;0.76162547;0.76162547;0.76162547;0.76162547;0.76162547;0.76162547;0.76162547;0.76162547;0.76162547;0.76162547;0.76162547;0.76162547;0.76162547;0.76162547;0.76162547;0.76162547;
2;3.2;0.65999985;6;-0.23000005;3.2;1;6;-0.2;50;4.582683;-0.000087995315;0.65451705;0.7363915;0.7496759;0.7543265;0.75649166;0.75812095;0.7590638;0.7595123;0.7598639;0.76003987;0.760192;0.76030445;0.76045626;0.7605203;0.76056814;0.7606319;0.7607198;0.7607198;0.7607278;0.7607438;0.7607438;0.76075184;0.76075184;0.76075184;0.76075184;0.76075184;0.76075184;0.76075184;0.76075184;0.76075184;0.76075184;0.76075184;0.76075184;0.76075184;0.76075184;0.76075184;0.76075184;0.76075184;0.76075184;0.76075184;0.76075184;0.76075184;0.76075184;0.76075184;0.76075184;0.76075184;0.76075184;0.76075184;0.76075184;0.76075184;
2;3.2;0.65999985;6;-0.22000004;3.2;1;6;-0.2;50;4.545291;0.00045197317;0.65599126;0.73458743;0.7475873;0.7522056;0.7551952;0.7564583;0.75754476;0.758184;0.75878346;0.75920695;0.7595027;0.7596469;0.75971895;0.7598068;0.7598627;0.75990283;0.7599031;0.7599991;0.7600468;0.7600707;0.7600786;0.76008654;0.7600864;0.7600864;0.7600864;0.7600864;0.7600864;0.7600864;0.7600864;0.7600864;0.7600864;0.7600864;0.7600864;0.7600864;0.7600864;0.7600864;0.7600864;0.7600864;0.7600864;0.7600864;0.7600864;0.7600864;0.7600864;0.7600864;0.7600864;0.7600864;0.7600864;0.7600864;0.7600864;0.7600864;
2;3.2;0.65999985;6;-0.21000004;3.2;1;6;-0.2;50;4.537277;0.0003559881;0.6544742;0.7341112;0.74805236;0.75194174;0.75445086;0.7558023;0.7564504;0.75689816;0.75722593;0.75760937;0.75788003;0.7580157;0.7582156;0.7583115;0.7583515;0.75839967;0.7584638;0.7584798;0.7585037;0.75851166;0.7585356;0.75853574;0.75853574;0.75853574;0.75853574;0.75853574;0.75853574;0.75853574;0.75853574;0.75853574;0.75853574;0.75853574;0.75853574;0.75853574;0.75853574;0.75853574;0.75853574;0.75853574;0.75853574;0.75853574;0.75853574;0.75853574;0.75853574;0.75853574;0.75853574;0.75853574;0.75853574;0.75853574;0.75853574;0.75853574;
2;3.2;0.65999985;6;-0.20000003;3.2;1;6;-0.2;50;4.725358;-0.00006801686;0.65379614;0.73264235;0.7469221;0.75173235;0.754239;0.7559885;0.75708634;0.75811875;0.75894177;0.75948846;0.7597765;0.7600048;0.7600886;0.7603244;0.7604799;0.76057637;0.760608;0.76069623;0.76083636;0.76132506;0.7614244;0.761469;0.7613302;0.7614542;0.76116484;0.76141185;0.7612312;0.7611285;0.76119334;0.76158446;0.7617485;0.7614085;0.7617935;0.7616016;0.7615111;0.76172;0.76153487;0.76117367;0.7608351;0.7602798;0.75982094;0.75915587;0.75846785;0.7577271;0.75697863;0.7561565;0.755364;0.753885;0.7527843;0.7520337;
2;3.2;0.65999985;6;-0.19000003;3.2;1;6;-0.2;50;4.895709;0.0009639633;0.6646262;0.7363056;0.75346136;0.7588537;0.76159054;0.7631622;0.7643184;0.7648634;0.76522857;0.7651825;0.7657952;0.7662239;0.7662064;0.7658513;0.7658268;0.76596224;0.76600426;0.7665629;0.76678693;0.7665032;0.7654307;0.76490635;0.7640076;0.7628056;0.7617285;0.7594509;0.7580846;0.7563172;0.754607;0.7521974;0.750194;0.7471159;0.74468964;0.7413411;0.7388093;0.7364152;0.73528826;0.7342227;0.73320055;0.7328088;0.7324691;0.7320038;0.73155624;0.73138547;0.7312731;0.7315714;0.7315597;0.7313987;0.73140746;0.7314904;
2;3.2;0.65999985;6;-0.18000002;3.2;1;6;-0.2;50;4.9787397;-0.001692042;0.6539619;0.7236609;0.75077504;0.75818247;0.75970906;0.7594584;0.75841653;0.7554435;0.7518569;0.74789447;0.7442237;0.7408412;0.7373162;0.73394924;0.7317567;0.7294435;0.72849894;0.72803646;0.7268628;0.7262617;0.7264027;0.726173;0.7263169;0.7262941;0.7262291;0.7264835;0.7264601;0.7267246;0.72678924;0.7271647;0.72740644;0.7276861;0.7275614;0.7277621;0.7279989;0.7281222;0.7281519;0.7282079;0.72821087;0.7281427;0.728269;0.7280496;0.72810954;0.7280943;0.7281344;0.7281102;0.7281253;0.7282688;0.72800547;0.72793764;
2;3.2;0.65999985;6;-0.17000002;3.2;1;6;-0.2;50;4.9943414;0.0010639982;0.6467983;0.7015097;0.7299899;0.7326733;0.7314315;0.73058134;0.73012567;0.730042;0.72972757;0.7296228;0.72947955;0.72997177;0.7303331;0.7309214;0.73133785;0.73145825;0.73199916;0.73230135;0.7324146;0.7326913;0.7329759;0.73308706;0.73322064;0.7337208;0.73392797;0.734269;0.7343883;0.7345925;0.73466027;0.7346987;0.7345467;0.73451686;0.73451525;0.7345387;0.7345476;0.7344706;0.7347532;0.7348971;0.734953;0.7352764;0.7355411;0.73552185;0.7356839;0.7358958;0.7360486;0.7360357;0.7361804;0.73626375;0.7362126;0.73631954;
2;3.2;0.65999985;6;-0.16000001;3.2;1;6;-0.2;50;5.0119042;-0.0013800239;0.622803;0.6588573;0.6962346;0.7068242;0.71125525;0.7146924;0.7171553;0.71952546;0.72144836;0.7228797;0.72417355;0.72516817;0.72539055;0.7265424;0.7274456;0.72805077;0.72874653;0.7297138;0.7297375;0.7303347;0.7303837;0.7304571;0.73073655;0.73089993;0.7315192;0.7319113;0.7320823;0.7324442;0.7322338;0.7328767;0.73293734;0.7328841;0.7329335;0.73291504;0.7330324;0.73295885;0.73311436;0.73314166;0.73310125;0.73314464;0.73315483;0.73316175;0.73303044;0.73311347;0.73308563;0.73329735;0.73341316;0.7337102;0.73360276;0.7337618;
2;3.2;0.65999985;6;-0.15;3.2;1;6;-0.2;50;4.9933105;-0.00041198326;0.56264114;0.6640053;0.69548714;0.70613337;0.7125131;0.71670437;0.72;0.72218996;0.7239819;0.72556996;0.7263927;0.7273526;0.7284555;0.7293153;0.73009884;0.7308446;0.731046;0.7314702;0.7320743;0.7322384;0.73287594;0.73335284;0.7337463;0.73381555;0.734387;0.73445976;0.73494095;0.73533386;0.7357513;0.73599684;0.7363769;0.73659587;0.73678416;0.7370014;0.7371273;0.73731893;0.7375156;0.7377154;0.73779273;0.7379297;0.7381334;0.7382302;0.7384347;0.7386225;0.7387226;0.7387953;0.7390239;0.73915946;0.73937625;0.7393202;
2;3.2;0.65999985;6;-0.14;3.2;1;6;-0.2;50;4.996147;0.0005079797;0.4747677;0.66888535;0.70020074;0.71088344;0.71727854;0.72203916;0.72577804;0.7284541;0.73067087;0.73220056;0.73388886;0.7344784;0.73474956;0.7358482;0.7365777;0.7366316;0.7372449;0.73783857;0.7377981;0.7381143;0.7386467;0.73912257;0.7395491;0.73975366;0.74013495;0.7404929;0.7407066;0.74105513;0.7410162;0.74134016;0.7415773;0.7420437;0.7421828;0.74220985;0.7422698;0.7422467;0.742404;0.74253064;0.7428019;0.74284714;0.74316186;0.7431683;0.74316806;0.7432719;0.74330807;0.7434816;0.743509;0.74368525;0.74368095;0.7437972;
2;3.2;0.65999985;6;-0.13;3.2;1;6;-0.2;50;5.012447;0.00040400523;0.4223671;0.67175186;0.7060597;0.7207466;0.72921014;0.7345622;0.7381795;0.74100894;0.7432909;0.7449511;0.7459804;0.74699014;0.74810046;0.74861264;0.7497296;0.75028175;0.7510549;0.75176245;0.7521314;0.7524917;0.7530224;0.75352573;0.7541814;0.75460136;0.75517946;0.7553191;0.755537;0.75562423;0.75625324;0.75625426;0.756485;0.7565876;0.756732;0.7568065;0.7566234;0.7570837;0.7571036;0.75732803;0.7575888;0.75787705;0.757627;0.7581321;0.7582379;0.7587397;0.75883484;0.7590229;0.75904435;0.7591057;0.7591797;0.7593924;
2;3.2;0.65999985;6;-0.12;3.2;1;6;-0.2;50;4.9950347;-0.00036398973;0.47407022;0.7009949;0.7363722;0.75101775;0.75965947;0.76525074;0.76875407;0.77166337;0.77367747;0.77572435;0.77741605;0.77926415;0.7810311;0.78200245;0.7831102;0.7842803;0.7849173;0.7857433;0.78686225;0.7877829;0.7885074;0.7888219;0.7886073;0.78866243;0.78868634;0.78900105;0.7892977;0.7896935;0.79014003;0.79022825;0.7907824;0.79072726;0.79115087;0.79114765;0.7913627;0.79144025;0.79176074;0.7916558;0.7920525;0.791902;0.7921426;0.79236245;0.79243946;0.79274386;0.7930168;0.7929733;0.7928962;0.7932885;0.7933722;0.79316485;
2;3.2;0.65999985;6;-0.11;3.2;1;6;-0.2;50;4.994787;-0.0014760045;0.61338407;0.77113557;0.79568446;0.80574554;0.81117624;0.8147176;0.81725097;0.8187199;0.8200643;0.82118076;0.82247484;0.82329684;0.82395744;0.82461745;0.825297;0.82584834;0.8264908;0.8266603;0.827099;0.82725096;0.82733864;0.8275683;0.82771975;0.82770765;0.8278043;0.82786745;0.8279961;0.82810843;0.82816285;0.8282503;0.82829857;0.8283667;0.8284268;0.8286012;0.82861835;0.8286155;0.8286448;0.8287288;0.82869655;0.82866824;0.8286847;0.8286363;0.82870996;0.82879275;0.8288744;0.8288693;0.8289939;0.82903284;0.82920575;0.8293292;
2;3.2;0.65999985;6;-0.1;3.2;1;6;-0.2;50;4.9931636;0.00088800356;0.75437987;0.84198135;0.8358748;0.83438164;0.8358205;0.83603084;0.8371105;0.83775485;0.83827907;0.83876246;0.8390879;0.8395292;0.83984953;0.8401132;0.8404197;0.8407315;0.8409719;0.841316;0.84139913;0.84163886;0.8417596;0.84180015;0.8418328;0.8418893;0.8419749;0.8419601;0.8420809;0.8421549;0.8421476;0.8422511;0.8423232;0.8424357;0.84249234;0.842596;0.84263605;0.842669;0.84277296;0.842773;0.84292424;0.8429495;0.8429726;0.84295756;0.8429412;0.84302115;0.8430286;0.84320486;0.8431803;0.843229;0.8432367;0.84330195;
2;3.2;0.66999984;6;-0.3;3.2;1;6;-0.2;50;4.828651;-0.0000840023;0.6562782;0.7319924;0.7464084;0.75136036;0.7541112;0.7556762;0.75658613;0.75734496;0.7579045;0.75834435;0.75864804;0.7588234;0.7590311;0.7591271;0.7592151;0.7592392;0.7592552;0.7592551;0.7592711;0.7592871;0.75929517;0.7593112;0.7593272;0.7593352;0.7593592;0.75936717;0.75936717;0.75937515;0.75937515;0.75937515;0.75937515;0.75937515;0.75937515;0.75937515;0.75937515;0.75937515;0.75937515;0.75937515;0.75937515;0.75937515;0.75937515;0.75937515;0.75937515;0.75937515;0.75937515;0.75937515;0.75937515;0.75937515;0.75937515;0.75937515;
2;3.2;0.66999984;6;-0.29000002;3.2;1;6;-0.2;50;4.7156463;0.00041596874;0.6569579;0.733605;0.74890894;0.7537053;0.75599855;0.7575784;0.7585204;0.75921506;0.7597346;0.76005393;0.7603252;0.7606281;0.76085925;0.7610188;0.7611949;0.76133114;0.7613791;0.7614109;0.76145065;0.7614666;0.76147485;0.7614908;0.7614828;0.7614909;0.7614909;0.7614909;0.7614909;0.7614909;0.7614909;0.7614909;0.7614909;0.7614909;0.7614909;0.7614909;0.7614909;0.7614909;0.7614909;0.7614909;0.7614909;0.7614909;0.7614909;0.7614909;0.7614909;0.7614909;0.7614909;0.7614909;0.7614909;0.7614909;0.7614909;0.7614909;
2;3.2;0.66999984;6;-0.28000003;3.2;1;6;-0.2;50;4.7251215;-0.0010080247;0.65296054;0.73076797;0.74510854;0.74910414;0.7513352;0.7526601;0.7536424;0.7544891;0.75505704;0.7553375;0.7555133;0.7556013;0.75568926;0.75577754;0.7558257;0.7558418;0.7558738;0.75589776;0.75589776;0.75591373;0.7559377;0.75603366;0.7561537;0.7561697;0.7561697;0.7561697;0.7561697;0.7561697;0.7561697;0.7561697;0.7561697;0.7561697;0.7561697;0.7561697;0.7561697;0.7561697;0.7561697;0.7561697;0.7561697;0.7561697;0.7561697;0.7561697;0.7561697;0.7561697;0.7561697;0.7561697;0.7561697;0.7561697;0.7561697;0.7561697;
2;3.2;0.66999984;6;-0.27000004;3.2;1;6;-0.2;50;4.7227306;0.00015201274;0.6560605;0.7338347;0.7480937;0.7527762;0.7550943;0.7566536;0.75750834;0.7579946;0.75830585;0.75853753;0.7587367;0.75897706;0.75908893;0.75908095;0.7591131;0.75911295;0.7591289;0.75913686;0.75914484;0.75914484;0.75914484;0.75914484;0.75914484;0.75914484;0.75914484;0.75914484;0.75914484;0.75914484;0.75914484;0.75914484;0.75914484;0.75914484;0.75914484;0.75914484;0.75914484;0.75914484;0.75914484;0.75914484;0.75914484;0.75914484;0.75914484;0.75914484;0.75914484;0.75914484;0.75914484;0.75914484;0.75914484;0.75914484;0.75914484;0.75914484;
2;3.2;0.66999984;6;-0.26000005;3.2;1;6;-0.2;50;4.7149434;-0.00006799685;0.6558094;0.73218;0.7466964;0.7512599;0.75353587;0.75489336;0.7559239;0.75657934;0.7571539;0.7575541;0.7578422;0.7580418;0.7581136;0.75817776;0.7582095;0.7582573;0.7583212;0.7583293;0.75833714;0.7583372;0.7583372;0.7583372;0.7583372;0.7583372;0.7583372;0.7583372;0.7583372;0.7583372;0.7583372;0.7583372;0.7583372;0.7583372;0.7583372;0.7583372;0.7583372;0.7583372;0.7583372;0.7583372;0.7583372;0.7583372;0.7583372;0.7583372;0.7583372;0.7583372;0.7583372;0.7583372;0.7583372;0.7583372;0.7583372;0.7583372;
2;3.2;0.66999984;6;-0.25000006;3.2;1;6;-0.2;50;4.716671;-0.0004560059;0.65083045;0.73113114;0.74581355;0.75081885;0.75337595;0.7547734;0.755549;0.7562682;0.7567153;0.75712234;0.7574899;0.7577137;0.7578654;0.7579531;0.7580406;0.75808036;0.7581284;0.75812036;0.7581364;0.7581364;0.7581364;0.7581364;0.7581364;0.7581364;0.7581364;0.7581364;0.7581364;0.7581364;0.7581364;0.7581364;0.7581364;0.7581364;0.7581364;0.7581364;0.7581364;0.7581364;0.7581364;0.7581364;0.7581364;0.7581364;0.7581364;0.7581364;0.7581364;0.7581364;0.7581364;0.7581364;0.7581364;0.7581364;0.7581364;0.7581364;
2;3.2;0.66999984;6;-0.24000005;3.2;1;6;-0.2;50;4.7317214;-0.0013439954;0.65511155;0.7321513;0.74681085;0.7511572;0.75323796;0.7543325;0.7556664;0.7563776;0.756897;0.7573278;0.7576474;0.7579196;0.75809544;0.75824744;0.7584475;0.7585757;0.7586637;0.7587117;0.75872767;0.7587358;0.7587277;0.75874376;0.7587598;0.75877583;0.7587918;0.7587918;0.7587998;0.7587998;0.7587998;0.7587998;0.7587998;0.7587998;0.7587998;0.7587998;0.7587998;0.7587998;0.7587998;0.7587998;0.7587998;0.7587998;0.7587998;0.7587998;0.7587998;0.7587998;0.7587998;0.7587998;0.7587998;0.7587998;0.7587998;0.7587998;
2;3.2;0.66999984;6;-0.23000005;3.2;1;6;-0.2;50;4.708736;0.0009799949;0.6558452;0.7338563;0.74809253;0.7523042;0.7545086;0.7557793;0.75657046;0.757241;0.7578489;0.7581688;0.7583679;0.75847155;0.75859964;0.7586795;0.75879973;0.75884765;0.7589112;0.75895095;0.7590311;0.759039;0.759039;0.759039;0.759039;0.759039;0.759039;0.759039;0.759039;0.759039;0.759039;0.759039;0.759039;0.759039;0.759039;0.759039;0.759039;0.759039;0.759039;0.759039;0.759039;0.759039;0.759039;0.759039;0.759039;0.759039;0.759039;0.759039;0.759039;0.759039;0.759039;0.759039;
2;3.2;0.66999984;6;-0.22000004;3.2;1;6;-0.2;50;4.7055745;0.00039598093;0.65408516;0.7335109;0.74809784;0.7530539;0.7552989;0.75648135;0.75740767;0.758022;0.7585017;0.75890064;0.7590999;0.7592273;0.7593232;0.75937104;0.75939476;0.7594588;0.75954676;0.75958675;0.7596027;0.7596187;0.75962675;0.7596347;0.75964254;0.7596346;0.75964254;0.75965816;0.75967383;0.75968975;0.759706;0.759706;0.7597059;0.7597058;0.75970566;0.75970566;0.75970566;0.75970566;0.75970566;0.75970566;0.75970566;0.75970566;0.75970566;0.75970566;0.75970566;0.75970566;0.75970566;0.75970566;0.75970566;0.75970566;0.75970566;0.75970566;
2;3.2;0.66999984;6;-0.21000004;3.2;1;6;-0.2;50;4.711861;-0.000884015;0.654021;0.7327466;0.74818164;0.7534132;0.756404;0.7581983;0.7593591;0.7601067;0.7605127;0.7608657;0.76114017;0.7613508;0.76166403;0.7617514;0.7621106;0.7621746;0.76237017;0.7627357;0.76305926;0.7633277;0.76339936;0.76336455;0.7632967;0.7630744;0.76278734;0.76285434;0.7630097;0.76316977;0.7634184;0.7635627;0.763766;0.7636848;0.76358247;0.7634977;0.763799;0.76368165;0.7637957;0.7641672;0.7642579;0.76437914;0.76518464;0.7653346;0.7657443;0.7661827;0.7660864;0.7662039;0.76665;0.7664806;0.766052;0.7659015;
2;3.2;0.66999984;6;-0.20000003;3.2;1;6;-0.2;50;4.7208323;-0.00091203046;0.65844643;0.7374768;0.7516671;0.7568385;0.75951666;0.761028;0.76157135;0.76218206;0.76284474;0.76324975;0.763736;0.7644155;0.7645449;0.76502144;0.76498264;0.7652397;0.7653202;0.7653826;0.76542443;0.76575136;0.7658911;0.76651794;0.7662297;0.76651233;0.76596445;0.7652502;0.7646926;0.763795;0.7636549;0.7630084;0.76148564;0.76044923;0.7592631;0.75825274;0.75654685;0.7543034;0.7525887;0.75016475;0.74806887;0.746132;0.744362;0.74263126;0.74046284;0.7386692;0.73707235;0.73647016;0.73527426;0.7344911;0.7342112;0.734106;
2;3.2;0.66999984;6;-0.19000003;3.2;1;6;-0.2;50;4.5647917;-0.0009640441;0.6538752;0.7318617;0.7534975;0.7601413;0.7639083;0.76586306;0.76652837;0.76679647;0.76697516;0.7663972;0.76554435;0.7650219;0.76394653;0.7634238;0.7623896;0.7618637;0.75988793;0.7580034;0.7562238;0.7540807;0.7511395;0.74902916;0.7466077;0.744629;0.7429571;0.7406724;0.73948884;0.7380961;0.7374171;0.7363591;0.73556334;0.7347131;0.73385924;0.7336641;0.73295975;0.7326245;0.7323465;0.73246133;0.73201746;0.731771;0.73170304;0.7319989;0.7318266;0.7320333;0.73182;0.7319005;0.7320134;0.73221785;0.73224914;0.73253495;
2;3.2;0.66999984;6;-0.18000002;3.2;1;6;-0.2;50;4.579083;-0.002280016;0.65197414;0.72233397;0.7507587;0.7572038;0.75829244;0.75766253;0.7556591;0.7519424;0.74843717;0.74457234;0.7410672;0.73805547;0.7360744;0.73477113;0.7332634;0.7323181;0.73146534;0.7307198;0.7304012;0.7306737;0.7307808;0.73127955;0.731309;0.73135924;0.7314526;0.7318575;0.73203826;0.7324313;0.732451;0.7324726;0.73292357;0.7333066;0.73361033;0.73339057;0.7336983;0.7337741;0.7339791;0.7337686;0.7338724;0.7341608;0.7339744;0.73409307;0.73435545;0.7345917;0.73459107;0.734624;0.7347788;0.7349735;0.7350031;0.73518944;
2;3.2;0.66999984;6;-0.17000002;3.2;1;6;-0.2;50;4.595363;0.00011196993;0.6455299;0.6907065;0.7191487;0.7236701;0.7256367;0.7267007;0.7271917;0.72725505;0.72750163;0.7279077;0.72889906;0.7295132;0.7299316;0.7304964;0.7311926;0.7315355;0.7316994;0.7323472;0.7323839;0.7326615;0.73308486;0.7329893;0.73344463;0.73367226;0.7342859;0.73484284;0.7350228;0.73494565;0.7351901;0.7353653;0.73575395;0.7360001;0.73610383;0.7364811;0.73655874;0.73658645;0.73659825;0.7366062;0.73673105;0.7368946;0.73696303;0.7369912;0.73708296;0.737115;0.73709154;0.7369717;0.7368958;0.73683244;0.7367936;0.7366094;
2;3.2;0.66999984;6;-0.16000001;3.2;1;6;-0.2;50;4.5958667;0.001939995;0.6162237;0.66508996;0.700235;0.70999396;0.7151539;0.71841097;0.72151583;0.7230149;0.72447604;0.7257789;0.72650653;0.7278533;0.72822165;0.7290273;0.7292149;0.7299114;0.7302308;0.73074865;0.730926;0.731337;0.7314846;0.7318843;0.7321953;0.73257464;0.73272854;0.7328645;0.73292994;0.7329475;0.7328931;0.7329848;0.7329921;0.73309916;0.73327696;0.73305243;0.73305625;0.73306865;0.7334283;0.73356366;0.73366356;0.7337161;0.7339559;0.73397344;0.734224;0.7344217;0.7342648;0.73441726;0.73438513;0.7343288;0.7343882;0.73456484;
2;3.2;0.66999984;6;-0.15;3.2;1;6;-0.2;50;4.567896;-0.00082804356;0.54629916;0.6650447;0.6948136;0.70576817;0.7116368;0.7165769;0.72003573;0.72324324;0.72508454;0.7266555;0.7276755;0.72914153;0.7302035;0.73085314;0.7317028;0.7320101;0.7329521;0.733577;0.73396266;0.7345671;0.73479986;0.73506033;0.73539644;0.7354773;0.73584926;0.73580253;0.7361853;0.73655206;0.7365663;0.73666775;0.73673666;0.7367804;0.7371483;0.73707396;0.7372118;0.7371976;0.73737544;0.73749626;0.7376804;0.7376813;0.7379163;0.73777366;0.73790044;0.73803276;0.73821574;0.73833704;0.7384118;0.73844445;0.73843646;0.7386082;
2;3.2;0.66999984;6;-0.14;3.2;1;6;-0.2;50;4.590295;-0.00036799294;0.45373136;0.6683148;0.7008756;0.71307;0.7207838;0.72533244;0.72817594;0.73103243;0.7333774;0.73527914;0.7366961;0.737829;0.7387075;0.7394429;0.7402031;0.7411412;0.7419753;0.7422974;0.7429528;0.7431142;0.7436149;0.74377805;0.7443173;0.74424684;0.7444751;0.7444486;0.74464875;0.74479324;0.7449044;0.7451051;0.7453302;0.7456813;0.74605405;0.7460249;0.7461698;0.7462127;0.74636495;0.7461966;0.7461489;0.7461859;0.7464784;0.7465103;0.7465748;0.746611;0.7466071;0.7467068;0.74670017;0.7466459;0.7467862;0.74660295;
2;3.2;0.66999984;6;-0.13;3.2;1;6;-0.2;50;4.579836;-0.0007920034;0.4163897;0.6762749;0.7121997;0.7252929;0.7327661;0.73817104;0.7418396;0.7444565;0.746724;0.7482148;0.7495539;0.7505803;0.7518118;0.75325733;0.75389564;0.7549641;0.7558003;0.7561976;0.75698334;0.7574313;0.7576034;0.7582667;0.75818974;0.758766;0.75877464;0.7591124;0.7590615;0.7592699;0.75976926;0.760223;0.7606377;0.76099473;0.76165104;0.761831;0.76216626;0.76230544;0.76250774;0.7626222;0.76306206;0.7633859;0.7629672;0.76330715;0.76302683;0.76326007;0.7631569;0.76354593;0.763358;0.76344645;0.7635266;0.7636308;
2;3.2;0.66999984;6;-0.12;3.2;1;6;-0.2;50;4.5720196;0.00040401146;0.49211982;0.7082577;0.74136585;0.7558723;0.7653442;0.77196574;0.77678716;0.78003716;0.78232175;0.78456986;0.78638214;0.78809404;0.79037505;0.79239017;0.79384327;0.79517835;0.79642254;0.79728025;0.7977808;0.79829013;0.79858464;0.7992692;0.79964095;0.8004286;0.80080456;0.8013445;0.80170965;0.80176157;0.8018322;0.8022709;0.8027069;0.8029444;0.80299145;0.80322355;0.8033796;0.8033636;0.80309534;0.80295897;0.80325836;0.8032379;0.803246;0.8033342;0.8035329;0.803573;0.80371714;0.8037254;0.8037036;0.8037933;0.80388176;0.8042584;
2;3.2;0.66999984;6;-0.11;3.2;1;6;-0.2;50;4.382624;-0.0011040292;0.6419052;0.78762585;0.80603427;0.81447357;0.8190465;0.8219416;0.8238077;0.8249689;0.8260079;0.82672626;0.8276419;0.8282682;0.8287398;0.829131;0.829531;0.82990086;0.83006924;0.8302475;0.83050394;0.83083063;0.83106434;0.83149457;0.83152;0.8319197;0.83201593;0.8321442;0.8322411;0.8322888;0.83252114;0.83251375;0.832561;0.83259296;0.8326652;0.83273643;0.83298624;0.8330348;0.8331629;0.83313036;0.83320236;0.8332406;0.833449;0.83356005;0.8336487;0.8336325;0.8336727;0.8337286;0.8337926;0.8337364;0.8337697;0.833793;
2;3.2;0.66999984;6;-0.1;3.2;1;6;-0.2;50;4.3859696;-0.00014801371;0.76599973;0.84617496;0.83922553;0.8369802;0.8374799;0.8384034;0.83885854;0.839334;0.8394991;0.8398062;0.84006137;0.8406451;0.840839;0.84091735;0.8409667;0.8413173;0.84130305;0.8414878;0.8415453;0.84172714;0.84188706;0.8420874;0.84228635;0.8422772;0.8423357;0.8423661;0.8424293;0.8424059;0.84242094;0.84236574;0.8423502;0.8424687;0.84243876;0.8425097;0.8424483;0.8424778;0.8424225;0.8424227;0.8423756;0.8423104;0.8422957;0.8423427;0.84246325;0.842423;0.8424633;0.8423992;0.8423594;0.8423595;0.84241605;0.8424317;
2;3.2;0.6799998;6;-0.3;3.2;1;6;-0.2;50;4.3441086;0.0041040033;0.6619885;0.73708713;0.7501553;0.7545444;0.75674874;0.75833076;0.75934553;0.7600634;0.7605364;0.7607755;0.76095957;0.7611672;0.7612794;0.76144767;0.76150346;0.7615514;0.7615834;0.76159143;0.76160747;0.7616154;0.7616314;0.76163936;0.76165533;0.76165533;0.76165533;0.76165533;0.76165533;0.76165533;0.76165533;0.76165533;0.76165533;0.76165533;0.76165533;0.76165533;0.76165533;0.76165533;0.76165533;0.76165533;0.76165533;0.76165533;0.76165533;0.76165533;0.76165533;0.76165533;0.76165533;0.76165533;0.76165533;0.76165533;0.76165533;0.76165533;
2;3.2;0.6799998;6;-0.29000002;3.2;1;6;-0.2;50;4.345209;-0.0020119995;0.6525662;0.72957146;0.74423766;0.7491987;0.75174;0.75318545;0.7539935;0.75463283;0.7551365;0.7556883;0.7559996;0.75626385;0.7563599;0.7564554;0.75651157;0.7566075;0.7566397;0.75671184;0.7567278;0.7567357;0.7567195;0.75672746;0.7567436;0.75675154;0.75675154;0.75675154;0.75675154;0.75675154;0.75675154;0.75675154;0.75675154;0.75675154;0.75675154;0.75675154;0.75675154;0.75675154;0.75675154;0.75675154;0.75675154;0.75675154;0.75675154;0.75675154;0.75675154;0.75675154;0.75675154;0.75675154;0.75675154;0.75675154;0.75675154;0.75675154;
2;3.2;0.6799998;6;-0.28000003;3.2;1;6;-0.2;50;4.3558207;0.00014399205;0.6540308;0.7353118;0.7494409;0.75392413;0.7560971;0.75746405;0.75827944;0.7586703;0.7590856;0.7593331;0.75955635;0.75972396;0.75983554;0.7598839;0.75989985;0.7599157;0.75993973;0.7599477;0.75995576;0.75997174;0.7599878;0.7599878;0.7599878;0.7599878;0.7599878;0.7599878;0.7599878;0.7599878;0.7599878;0.7599878;0.7599878;0.7599878;0.7599878;0.7599878;0.7599878;0.7599878;0.7599878;0.7599878;0.7599878;0.7599878;0.7599878;0.7599878;0.7599878;0.7599878;0.7599878;0.7599878;0.7599878;0.7599878;0.7599878;0.7599878;
