Number or species;S0 Promotor Range;S0 Promotor Influence;S0 Demotor Range;S0 Demotor Influence;S1 Promotor Range;S1 Promotor Influence;S1 Demotor Range;S1 Demotor Influence;Number of iterations;Simulation time;OP iter 0;OP iter 1;OP iter 2;OP iter 3;OP iter 4;OP iter 5;OP iter 6;OP iter 7;OP iter 8;OP iter 9;OP iter 10;OP iter 11;OP iter 12;OP iter 13;OP iter 14;OP iter 15;OP iter 16;OP iter 17;OP iter 18;OP iter 19;OP iter 20;OP iter 21;OP iter 22;OP iter 23;OP iter 24;OP iter 25;OP iter 26;OP iter 27;OP iter 28;OP iter 29;OP iter 30;OP iter 31;OP iter 32;OP iter 33;OP iter 34;OP iter 35;OP iter 36;OP iter 37;OP iter 38;OP iter 39;OP iter 40;OP iter 41;OP iter 42;OP iter 43;OP iter 44;OP iter 45;OP iter 46;OP iter 47;OP iter 48;OP iter 49;
2;3.2;0.53999996;6;-0.12;3.2;1;6;-0.2;50;5.989243;0.0015359938;0.53927857;0.6704795;0.70036054;0.7109977;0.7165146;0.7213863;0.72429425;0.72697425;0.7287353;0.7299304;0.7317209;0.732303;0.73319215;0.7341159;0.7344495;0.735015;0.73558843;0.73590916;0.73628455;0.7366838;0.7370118;0.7373007;0.7375007;0.7379287;0.7380438;0.73835593;0.7386471;0.7386743;0.73878014;0.73892903;0.73919713;0.73938006;0.7396465;0.7397785;0.73997;0.73995316;0.7401128;0.74002826;0.74031836;0.74054915;0.74062866;0.7408306;0.74076796;0.74111253;0.74101335;0.7410727;0.74129;0.74121785;0.74151677;0.7412376;
2;3.2;0.53999996;6;-0.11;3.2;1;6;-0.2;50;5.909369;0.0018639984;0.43538386;0.6700125;0.7039345;0.71597683;0.7234066;0.7286457;0.7328672;0.7359773;0.7385926;0.73992455;0.7417167;0.7430197;0.7440901;0.74506676;0.74558556;0.7461347;0.74607766;0.74658054;0.7473204;0.7478103;0.747955;0.7481499;0.7480176;0.74804664;0.74830455;0.7488763;0.7493175;0.74954987;0.74961555;0.749454;0.74966747;0.7497965;0.74994326;0.75022125;0.7504826;0.7504146;0.75072056;0.75096285;0.7514518;0.75162745;0.7519839;0.75214434;0.7519071;0.7522435;0.7523796;0.7523826;0.75240904;0.7524171;0.7524798;0.75280863;
2;3.2;0.53999996;6;-0.1;3.2;1;6;-0.2;50;5.77606;0.0021519875;0.4434967;0.6886898;0.7253686;0.74067;0.74991214;0.75638;0.76022357;0.7637017;0.76599735;0.76835203;0.76993454;0.7713973;0.7726145;0.7737617;0.77457696;0.7754178;0.77537996;0.7758836;0.77678424;0.77710426;0.77731466;0.7778336;0.77832395;0.77944654;0.7795097;0.7801585;0.78011036;0.7808396;0.7810316;0.78116614;0.78134745;0.7811753;0.7817282;0.7818516;0.78175265;0.7820828;0.78205585;0.78224784;0.78229666;0.78231245;0.78228956;0.7825206;0.7827089;0.7831166;0.7834752;0.7838085;0.7840883;0.7845708;0.78470725;0.7851634;
2;3.2;0.54999995;6;-0.3;3.2;1;6;-0.2;50;5.7133102;0.000092017646;0.65603507;0.73232365;0.7463247;0.75108963;0.7536483;0.75514346;0.7559107;0.7564539;0.75679076;0.7569269;0.7569986;0.75711083;0.7572548;0.7573586;0.75743026;0.7574543;0.7574704;0.7574784;0.7574784;0.7574784;0.7574784;0.7574784;0.7574784;0.7574784;0.7574784;0.7574784;0.7574784;0.7574784;0.7574784;0.7574784;0.7574784;0.7574784;0.7574784;0.7574784;0.7574784;0.7574784;0.7574784;0.7574784;0.7574784;0.7574784;0.7574784;0.7574784;0.7574784;0.7574784;0.7574784;0.7574784;0.7574784;0.7574784;0.7574784;0.7574784;
2;3.2;0.54999995;6;-0.29000002;3.2;1;6;-0.2;50;5.680147;0.00041199886;0.655984;0.7321523;0.7462924;0.75151056;0.7538201;0.75543445;0.7565217;0.7570962;0.7574636;0.75773585;0.75809574;0.75827116;0.75839925;0.75845504;0.7585757;0.75866336;0.7586634;0.75869536;0.75869536;0.75869536;0.75869536;0.75869536;0.75869536;0.75869536;0.75869536;0.75869536;0.75869536;0.75869536;0.75869536;0.75869536;0.75869536;0.75869536;0.75869536;0.75869536;0.75869536;0.75869536;0.75869536;0.75869536;0.75869536;0.75869536;0.75869536;0.75869536;0.75869536;0.75869536;0.75869536;0.75869536;0.75869536;0.75869536;0.75869536;0.75869536;
2;3.2;0.54999995;6;-0.28000003;3.2;1;6;-0.2;50;5.6798964;-0.0005440306;0.6492813;0.7311719;0.74724436;0.75212604;0.75427353;0.75556976;0.7565453;0.75727254;0.7576482;0.75788724;0.7580629;0.75823104;0.75832653;0.75847065;0.75851035;0.7585825;0.7585985;0.75859845;0.75860643;0.75860643;0.75860643;0.75860643;0.75860643;0.75860643;0.75860643;0.75860643;0.75860643;0.75860643;0.75860643;0.75860643;0.75860643;0.75860643;0.75860643;0.75860643;0.75860643;0.75860643;0.75860643;0.75860643;0.75860643;0.75860643;0.75860643;0.75860643;0.75860643;0.75860643;0.75860643;0.75860643;0.75860643;0.75860643;0.75860643;0.75860643;
2;3.2;0.54999995;6;-0.27000004;3.2;1;6;-0.2;50;5.4070115;-0.000448011;0.6521772;0.73161185;0.74668056;0.75135475;0.753719;0.7552934;0.7561482;0.75649947;0.7568906;0.7571945;0.7574259;0.7577855;0.75804126;0.7582169;0.7582409;0.7582728;0.75829667;0.7583127;0.7583447;0.75836873;0.7583847;0.7583927;0.7584167;0.75842476;0.75842476;0.75842476;0.75842476;0.75842476;0.75842476;0.75842476;0.75842476;0.75842476;0.75842476;0.75842476;0.75842476;0.75842476;0.75842476;0.75842476;0.75842476;0.75842476;0.75842476;0.75842476;0.75842476;0.75842476;0.75842476;0.75842476;0.75842476;0.75842476;0.75842476;0.75842476;
2;3.2;0.54999995;6;-0.26000005;3.2;1;6;-0.2;50;5.436611;-0.00014399433;0.6522954;0.72935116;0.74417704;0.74993074;0.7529092;0.75473887;0.7558497;0.75673056;0.75721043;0.7574819;0.75770515;0.75784904;0.7579047;0.7579525;0.75794446;0.7579524;0.75796056;0.75796056;0.75796056;0.75796056;0.75796056;0.75796056;0.75796056;0.75796056;0.75796056;0.75796056;0.75796056;0.75796056;0.75796056;0.75796056;0.75796056;0.75796056;0.75796056;0.75796056;0.75796056;0.75796056;0.75796056;0.75796056;0.75796056;0.75796056;0.75796056;0.75796056;0.75796056;0.75796056;0.75796056;0.75796056;0.75796056;0.75796056;0.75796056;0.75796056;
2;3.2;0.54999995;6;-0.25000006;3.2;1;6;-0.2;50;5.3964663;0.0007359683;0.6524586;0.73076826;0.7444632;0.7494068;0.7521334;0.7539071;0.7549149;0.7555388;0.75595427;0.75615424;0.75633764;0.7564253;0.75654507;0.75659305;0.75667316;0.75668126;0.75668883;0.75669676;0.7567445;0.7567682;0.75676817;0.7567683;0.7567683;0.7567683;0.7567683;0.7567683;0.7567683;0.7567683;0.7567683;0.7567683;0.7567683;0.7567683;0.7567683;0.7567683;0.7567683;0.7567683;0.7567683;0.7567683;0.7567683;0.7567683;0.7567683;0.7567683;0.7567683;0.7567683;0.7567683;0.7567683;0.7567683;0.7567683;0.7567683;0.7567683;
2;3.2;0.54999995;6;-0.24000005;3.2;1;6;-0.2;50;5.416631;-0.00017998998;0.65489507;0.7342344;0.74938774;0.7535026;0.7562363;0.7576891;0.7586081;0.7592712;0.75961477;0.7598621;0.76003;0.76008594;0.76015;0.76020616;0.76024616;0.76028615;0.7603021;0.7603341;0.76034206;0.7603661;0.7604062;0.76039815;0.7604222;0.7604302;0.7604302;0.7604302;0.7604302;0.7604302;0.7604302;0.7604302;0.7604302;0.7604302;0.7604302;0.7604302;0.7604302;0.7604302;0.7604302;0.7604302;0.7604302;0.7604302;0.7604302;0.7604302;0.7604302;0.7604302;0.7604302;0.7604302;0.7604302;0.7604302;0.7604302;0.7604302;
2;3.2;0.54999995;6;-0.23000005;3.2;1;6;-0.2;50;5.425086;0.00055200915;0.65174574;0.73297715;0.74787474;0.75239944;0.7545799;0.7559366;0.7565263;0.7569739;0.75724566;0.7574378;0.7576138;0.7578617;0.758134;0.75820637;0.75823;0.7582939;0.75831777;0.7583338;0.75833386;0.75833386;0.75833386;0.75833386;0.75833386;0.75833386;0.75833386;0.75833386;0.75833386;0.75833386;0.75833386;0.75833386;0.75833386;0.75833386;0.75833386;0.75833386;0.75833386;0.75833386;0.75833386;0.75833386;0.75833386;0.75833386;0.75833386;0.75833386;0.75833386;0.75833386;0.75833386;0.75833386;0.75833386;0.75833386;0.75833386;0.75833386;
2;3.2;0.54999995;6;-0.22000004;3.2;1;6;-0.2;50;5.411253;-0.0011480477;0.65421647;0.73236936;0.7459184;0.75036293;0.75260067;0.75437486;0.7551821;0.7559811;0.7564677;0.75687593;0.75719666;0.7573649;0.7575249;0.7576208;0.7576448;0.7576689;0.75766087;0.75766087;0.75766087;0.75766087;0.75766087;0.75766087;0.75766087;0.75766087;0.75766087;0.75766087;0.75766087;0.75766087;0.75766087;0.75766087;0.75766087;0.75766087;0.75766087;0.75766087;0.75766087;0.75766087;0.75766087;0.75766087;0.75766087;0.75766087;0.75766087;0.75766087;0.75766087;0.75766087;0.75766087;0.75766087;0.75766087;0.75766087;0.75766087;0.75766087;
2;3.2;0.54999995;6;-0.21000004;3.2;1;6;-0.2;50;5.4170856;0.00045598042;0.6565854;0.73591655;0.75078523;0.75559527;0.7576653;0.75907046;0.7599572;0.76051605;0.7610196;0.7614111;0.7616348;0.76178676;0.7619067;0.76199496;0.76204324;0.7620593;0.76205903;0.7620671;0.7620591;0.7620669;0.76207495;0.76208293;0.7620909;0.7620909;0.7620909;0.7620909;0.7620909;0.7620909;0.7620909;0.7620909;0.7620909;0.7620909;0.7620909;0.7620909;0.7620909;0.7620909;0.7620909;0.7620909;0.7620909;0.7620909;0.7620909;0.7620909;0.7620909;0.7620909;0.7620909;0.7620909;0.7620909;0.7620909;0.7620909;0.7620909;
2;3.2;0.54999995;6;-0.20000003;3.2;1;6;-0.2;50;5.426587;-0.000292021;0.6573866;0.7351752;0.74974144;0.7542042;0.7571719;0.75863487;0.75952995;0.7602413;0.7608249;0.76103276;0.76120883;0.76128066;0.7613757;0.7614155;0.76147145;0.7615111;0.7615031;0.7615111;0.7615111;0.7615111;0.7615111;0.7615111;0.7615111;0.7615111;0.7615111;0.7615111;0.7615111;0.7615111;0.7615111;0.7615111;0.7615111;0.7615111;0.7615111;0.7615111;0.7615111;0.7615111;0.7615111;0.7615111;0.7615111;0.7615111;0.7615111;0.7615111;0.7615111;0.7615111;0.7615111;0.7615111;0.7615111;0.7615111;0.7615111;0.7615111;
2;3.2;0.54999995;6;-0.19000003;3.2;1;6;-0.2;50;5.4082932;-0.00026001577;0.6568436;0.73317283;0.74792266;0.7520717;0.75474894;0.7564598;0.7576827;0.75845015;0.75893015;0.7593052;0.75960076;0.7597044;0.75981665;0.75988847;0.7599283;0.75994444;0.7599763;0.7599844;0.7600004;0.76003224;0.7600563;0.76005626;0.76005626;0.76005626;0.76005626;0.76005626;0.76005626;0.76005626;0.76005626;0.76005626;0.76005626;0.76005626;0.76005626;0.76005626;0.76005626;0.76005626;0.76005626;0.76005626;0.76005626;0.76005626;0.76005626;0.76005626;0.76005626;0.76005626;0.76005626;0.76005626;0.76005626;0.76005626;0.76005626;0.76005626;
2;3.2;0.54999995;6;-0.18000002;3.2;1;6;-0.2;50;5.412342;0.0005959874;0.6551217;0.73241;0.7479395;0.75351566;0.7561942;0.75803196;0.75915134;0.75988686;0.76045454;0.76082987;0.7611498;0.7613499;0.76150984;0.76159745;0.7616616;0.7617176;0.7617256;0.76174164;0.7617576;0.7617576;0.7617576;0.7617576;0.7617576;0.7617576;0.7617576;0.7617576;0.7617576;0.7617576;0.7617576;0.7617576;0.7617576;0.7617576;0.7617576;0.7617576;0.7617576;0.7617576;0.7617576;0.7617576;0.7617576;0.7617576;0.7617576;0.7617576;0.7617576;0.7617576;0.7617576;0.7617576;0.7617576;0.7617576;0.7617576;0.7617576;
2;3.2;0.54999995;6;-0.17000002;3.2;1;6;-0.2;50;5.444721;-0.00026002407;0.65748113;0.7351418;0.74939126;0.7537875;0.75605524;0.7575817;0.7584616;0.75928414;0.75955945;0.7597472;0.75999916;0.75997925;0.76009446;0.76024187;0.76033753;0.7604253;0.760629;0.7609896;0.7611808;0.76142627;0.7615859;0.7617778;0.7617614;0.76191;0.7616615;0.7619867;0.76220727;0.76283467;0.7634977;0.7639639;0.7640777;0.7639342;0.7637757;0.7632457;0.7629396;0.76289463;0.7632181;0.76301295;0.76286954;0.76265514;0.76214653;0.7620022;0.76241624;0.7621496;0.7624363;0.7618897;0.76161796;0.76143885;0.760717;0.75949275;
2;3.2;0.54999995;6;-0.16000001;3.2;1;6;-0.2;50;5.4340873;-0.00020398518;0.6543194;0.73127985;0.74949443;0.75503093;0.75796205;0.7598342;0.76066256;0.76133215;0.76201224;0.7630192;0.76371336;0.7640063;0.7642731;0.7640239;0.7638329;0.76467776;0.76540446;0.7650485;0.7647523;0.7643659;0.76375943;0.7629672;0.76201123;0.7602464;0.7591327;0.7578321;0.756464;0.7542693;0.75186306;0.7495217;0.7475461;0.7453678;0.7436146;0.74174035;0.73988557;0.73829293;0.73627484;0.7350961;0.7336603;0.7327738;0.73192966;0.7310202;0.7311117;0.7311019;0.7310786;0.73065037;0.730638;0.73064464;0.7306193;0.7307199;
2;3.2;0.54999995;6;-0.15;3.2;1;6;-0.2;50;5.4534574;0.0002759695;0.6572518;0.72594094;0.75205076;0.758701;0.76003593;0.75942945;0.75673777;0.7544127;0.7505813;0.74615955;0.74263096;0.73949975;0.73669404;0.7343825;0.73268706;0.73124;0.7303706;0.72912335;0.7286074;0.7282533;0.7284806;0.7285734;0.7285407;0.7289391;0.72940403;0.7296793;0.72998494;0.73019254;0.73065037;0.7308061;0.73087895;0.7309759;0.73090684;0.7310676;0.7312497;0.7314654;0.7315981;0.73170954;0.73188114;0.7320537;0.7319817;0.7319795;0.73207605;0.73236024;0.73247594;0.7325945;0.7327483;0.7329757;0.7331517;0.73322076;
2;3.2;0.54999995;6;-0.14;3.2;1;6;-0.2;50;5.4357185;-0.00039999894;0.6427902;0.6911127;0.71691173;0.7213321;0.7229749;0.72482777;0.72527456;0.72524345;0.72616786;0.72649896;0.72716504;0.7274993;0.72806686;0.7283717;0.7288009;0.72891027;0.7297;0.73031545;0.7306098;0.73128307;0.73157644;0.73180723;0.7321153;0.7324081;0.73247045;0.7329384;0.73316467;0.733114;0.7331437;0.7332687;0.73349756;0.73345536;0.7335374;0.7335693;0.73373675;0.73411983;0.73407996;0.73412967;0.7343337;0.7342784;0.7342626;0.73463863;0.7345107;0.7347985;0.73498553;0.73511875;0.73524624;0.7350869;0.735392;0.73533905;
2;3.2;0.54999995;6;-0.13;3.2;1;6;-0.2;50;5.4357247;-0.00211203;0.6053893;0.6633756;0.69614625;0.7054684;0.7115867;0.7152382;0.71859974;0.72084886;0.7227269;0.7239535;0.7247166;0.7259744;0.72679144;0.7274658;0.72811085;0.72876763;0.728958;0.7295861;0.72989166;0.7300518;0.7302389;0.73045236;0.7304207;0.73097056;0.73099923;0.73127556;0.7312838;0.7315599;0.73167956;0.7317393;0.73186326;0.7319517;0.7319402;0.7320482;0.73216033;0.73266065;0.7326976;0.732661;0.73273057;0.7328205;0.73293;0.7330764;0.73321545;0.7334318;0.73336804;0.733381;0.7335457;0.7336014;0.73350495;0.7337766;
2;3.2;0.54999995;6;-0.12;3.2;1;6;-0.2;50;5.4194956;0.0010999653;0.51075226;0.66975236;0.70046574;0.7106077;0.71609575;0.7199452;0.72277087;0.72569275;0.72742826;0.7291532;0.73032624;0.73151267;0.7318326;0.73244107;0.7330084;0.73394066;0.7344622;0.7348793;0.73513645;0.7355772;0.73573357;0.73611546;0.7363668;0.73648757;0.7367116;0.7369107;0.73717105;0.73732764;0.73752326;0.73777425;0.7378887;0.73790586;0.73808074;0.7380235;0.7381697;0.7381461;0.7385226;0.7387429;0.7388196;0.7388396;0.7390827;0.7393128;0.73934644;0.739512;0.7398186;0.7400285;0.74006754;0.74028265;0.74025553;0.74042696;
2;3.2;0.54999995;6;-0.11;3.2;1;6;-0.2;50;5.434384;0.0026239948;0.42154276;0.6694799;0.70349306;0.7157884;0.72380954;0.72927004;0.7331809;0.7365093;0.739404;0.7413212;0.7431249;0.7448161;0.7455165;0.7466355;0.74707913;0.74774337;0.7478199;0.74839234;0.74949515;0.7501836;0.7508255;0.7511558;0.7511711;0.75134784;0.75140744;0.75228274;0.7525646;0.7535607;0.7533758;0.7539039;0.754025;0.7543053;0.75480306;0.7548963;0.7547441;0.7549851;0.75521666;0.7554749;0.7558561;0.7563227;0.75670636;0.7566879;0.7571243;0.75706935;0.7570956;0.7573137;0.75741345;0.757291;0.7573902;0.7573943;
2;3.2;0.54999995;6;-0.1;3.2;1;6;-0.2;50;5.427422;0.0005159833;0.46956423;0.69928133;0.73537344;0.7494642;0.75920093;0.7660297;0.77092296;0.77407074;0.77702385;0.77944654;0.7806316;0.7822305;0.78286463;0.78399396;0.784653;0.7854554;0.7865842;0.78773934;0.7883491;0.78871274;0.7891926;0.7896143;0.79016006;0.7901771;0.790281;0.79038143;0.7906291;0.7908241;0.79140466;0.7912373;0.7915628;0.79185927;0.7921738;0.7923219;0.7924668;0.7927518;0.79306346;0.7930599;0.7931783;0.79317886;0.7934065;0.7931755;0.7934804;0.7935124;0.7936126;0.7938303;0.7938892;0.79392636;0.79404193;0.7940338;
2;3.2;0.55999994;6;-0.3;3.2;1;6;-0.2;50;5.4108214;-0.0006799923;0.65621084;0.7337711;0.74691314;0.7513799;0.7536032;0.7551942;0.75613624;0.7568558;0.75740755;0.75771135;0.7579357;0.75806355;0.75819874;0.75830287;0.7584146;0.75843847;0.7584625;0.75847864;0.75847846;0.7584865;0.7584865;0.7584865;0.7584865;0.7584865;0.7584865;0.7584865;0.7584865;0.7584865;0.7584865;0.7584865;0.7584865;0.7584865;0.7584865;0.7584865;0.7584865;0.7584865;0.7584865;0.7584865;0.7584865;0.7584865;0.7584865;0.7584865;0.7584865;0.7584865;0.7584865;0.7584865;0.7584865;0.7584865;0.7584865;0.7584865;
2;3.2;0.55999994;6;-0.29000002;3.2;1;6;-0.2;50;5.417129;0.0020639887;0.657901;0.73732734;0.75185555;0.7567719;0.7588042;0.76011413;0.7609688;0.76148105;0.76182425;0.7620402;0.7622796;0.76235163;0.76247954;0.7625195;0.7625275;0.7625355;0.7625835;0.76259154;0.76259154;0.76259154;0.76259154;0.76259154;0.76259154;0.76259154;0.76259154;0.76259154;0.76259154;0.76259154;0.76259154;0.76259154;0.76259154;0.76259154;0.76259154;0.76259154;0.76259154;0.76259154;0.76259154;0.76259154;0.76259154;0.76259154;0.76259154;0.76259154;0.76259154;0.76259154;0.76259154;0.76259154;0.76259154;0.76259154;0.76259154;0.76259154;
2;3.2;0.55999994;6;-0.28000003;3.2;1;6;-0.2;50;5.436872;-0.00023199907;0.6563127;0.7358377;0.7496449;0.754576;0.7569976;0.7584024;0.75922525;0.7600563;0.7605449;0.7607916;0.76090306;0.7610551;0.76116705;0.7612551;0.76128715;0.76129514;0.76130307;0.76130307;0.76130307;0.76130307;0.76130307;0.76130307;0.76130307;0.76130307;0.76130307;0.76130307;0.76130307;0.76130307;0.76130307;0.76130307;0.76130307;0.76130307;0.76130307;0.76130307;0.76130307;0.76130307;0.76130307;0.76130307;0.76130307;0.76130307;0.76130307;0.76130307;0.76130307;0.76130307;0.76130307;0.76130307;0.76130307;0.76130307;0.76130307;0.76130307;
2;3.2;0.55999994;6;-0.27000004;3.2;1;6;-0.2;50;5.4273806;0.0012479544;0.65086174;0.7285271;0.74465156;0.7495649;0.75182605;0.7532698;0.75423586;0.75499576;0.7552516;0.75557154;0.7558835;0.7560032;0.756107;0.756211;0.75627506;0.75630695;0.75631493;0.75631493;0.75631493;0.75631493;0.75631493;0.75631493;0.75631493;0.75631493;0.75631493;0.75631493;0.75631493;0.75631493;0.75631493;0.75631493;0.75631493;0.75631493;0.75631493;0.75631493;0.75631493;0.75631493;0.75631493;0.75631493;0.75631493;0.75631493;0.75631493;0.75631493;0.75631493;0.75631493;0.75631493;0.75631493;0.75631493;0.75631493;0.75631493;0.75631493;
2;3.2;0.55999994;6;-0.26000005;3.2;1;6;-0.2;50;5.4182425;0.00077200314;0.6540922;0.73193926;0.7474104;0.75209403;0.7546182;0.75591326;0.75660795;0.7570875;0.75740767;0.75760686;0.7577347;0.75791025;0.7580226;0.7580466;0.7580627;0.75807875;0.7580867;0.7580867;0.7580867;0.7580867;0.7580867;0.7580867;0.7580867;0.7580867;0.7580867;0.7580867;0.7580867;0.7580867;0.7580867;0.7580867;0.7580867;0.7580867;0.7580867;0.7580867;0.7580867;0.7580867;0.7580867;0.7580867;0.7580867;0.7580867;0.7580867;0.7580867;0.7580867;0.7580867;0.7580867;0.7580867;0.7580867;0.7580867;0.7580867;0.7580867;
2;3.2;0.55999994;6;-0.25000006;3.2;1;6;-0.2;50;5.44485;0.00011599876;0.6524712;0.7328885;0.748085;0.7525133;0.7549185;0.75631505;0.7574169;0.75794375;0.7583183;0.75863725;0.7588291;0.75892496;0.7590452;0.75912493;0.75914896;0.75920504;0.75922114;0.75922114;0.75921315;0.7592211;0.7592451;0.7592612;0.75926113;0.75926113;0.75926113;0.75926113;0.75926113;0.75926113;0.75926113;0.75926113;0.75926113;0.75926113;0.75926113;0.75926113;0.75926113;0.75926113;0.75926113;0.75926113;0.75926113;0.75926113;0.75926113;0.75926113;0.75926113;0.75926113;0.75926113;0.75926113;0.75926113;0.75926113;0.75926113;0.75926113;
2;3.2;0.55999994;6;-0.24000005;3.2;1;6;-0.2;50;5.418211;-0.0023840477;0.65548486;0.7334738;0.7489696;0.75399727;0.75633;0.7578013;0.7586242;0.75919896;0.7597262;0.760086;0.76015025;0.7602061;0.76023;0.76025414;0.76030225;0.76032615;0.760326;0.7603181;0.7603181;0.7603341;0.7603341;0.76034206;0.76034206;0.76034206;0.76035005;0.76035005;0.76035005;0.76035005;0.76035005;0.76035005;0.76035005;0.76035005;0.76035005;0.76035005;0.76035005;0.76035005;0.76035005;0.76035005;0.76035005;0.76035005;0.76035005;0.76035005;0.76035005;0.76035005;0.76035005;0.76035005;0.76035005;0.76035005;0.76035005;0.76035005;
2;3.2;0.55999994;6;-0.23000005;3.2;1;6;-0.2;50;5.427101;0.0014519932;0.6524718;0.73195887;0.74714774;0.7516251;0.75399715;0.7556513;0.7566911;0.7573941;0.7577624;0.7582185;0.7585378;0.7588812;0.7591444;0.7593923;0.75954324;0.7596544;0.75967026;0.75968623;0.75969434;0.75969434;0.75969434;0.75969434;0.75969434;0.75969434;0.75969434;0.75969434;0.75969434;0.75969434;0.75969434;0.75969434;0.75969434;0.75969434;0.75969434;0.75969434;0.75969434;0.75969434;0.75969434;0.75969434;0.75969434;0.75969434;0.75969434;0.75969434;0.75969434;0.75969434;0.75969434;0.75969434;0.75969434;0.75969434;0.75969434;0.75969434;
2;3.2;0.55999994;6;-0.22000004;3.2;1;6;-0.2;50;5.4168644;0.000024009494;0.6520683;0.73175126;0.74680054;0.7513168;0.75378567;0.75516796;0.7559743;0.75643754;0.7568288;0.75710076;0.75730914;0.75750923;0.7575811;0.7576369;0.7576606;0.7576687;0.75766873;0.75768477;0.75768477;0.75768477;0.75768477;0.75768477;0.75768477;0.75768477;0.75768477;0.75768477;0.75768477;0.75768477;0.75768477;0.75768477;0.75768477;0.75768477;0.75768477;0.75768477;0.75768477;0.75768477;0.75768477;0.75768477;0.75768477;0.75768477;0.75768477;0.75768477;0.75768477;0.75768477;0.75768477;0.75768477;0.75768477;0.75768477;0.75768477;0.75768477;
2;3.2;0.55999994;6;-0.21000004;3.2;1;6;-0.2;50;5.4153337;-0.0012480125;0.6583753;0.7366413;0.7506764;0.75496674;0.75697154;0.75855345;0.7595603;0.7601907;0.7606056;0.7609254;0.76103723;0.7612054;0.7613172;0.7613332;0.7613412;0.7613492;0.7613492;0.7613492;0.7613492;0.7613492;0.7613492;0.7613492;0.7613492;0.7613492;0.7613492;0.7613492;0.7613492;0.7613492;0.7613492;0.7613492;0.7613492;0.7613492;0.7613492;0.7613492;0.7613492;0.7613492;0.7613492;0.7613492;0.7613492;0.7613492;0.7613492;0.7613492;0.7613492;0.7613492;0.7613492;0.7613492;0.7613492;0.7613492;0.7613492;0.7613492;
2;3.2;0.55999994;6;-0.20000003;3.2;1;6;-0.2;50;5.443045;0.00096796383;0.6526224;0.73362786;0.7484187;0.7534537;0.7556018;0.75720054;0.7582323;0.7588793;0.7593179;0.75963736;0.75988406;0.76005954;0.76021165;0.76034725;0.7604352;0.760483;0.7605151;0.76057106;0.760611;0.760603;0.760603;0.760603;0.760603;0.760603;0.760603;0.760603;0.760603;0.760603;0.760603;0.760603;0.760603;0.760603;0.760603;0.760603;0.760603;0.760603;0.760603;0.760603;0.760603;0.760603;0.760603;0.760603;0.760603;0.760603;0.760603;0.760603;0.760603;0.760603;0.760603;0.760603;
2;3.2;0.55999994;6;-0.19000003;3.2;1;6;-0.2;50;5.4214664;0.00004800329;0.6561532;0.7327403;0.74801356;0.7526177;0.75527036;0.7567315;0.75764257;0.7581779;0.75854546;0.7587207;0.75895214;0.75919145;0.7593677;0.7594557;0.7595514;0.7596635;0.7597195;0.7597355;0.75978357;0.75979155;0.75979155;0.75979954;0.75979954;0.75979954;0.75979954;0.75979954;0.75979954;0.75979954;0.75979954;0.75979954;0.75979954;0.75979954;0.75979954;0.75979954;0.75979954;0.75979954;0.75979954;0.75979954;0.75979954;0.75979954;0.75979954;0.75979954;0.75979954;0.75979954;0.75979954;0.75979954;0.75979954;0.75979954;0.75979954;0.75979954;
2;3.2;0.55999994;6;-0.18000002;3.2;1;6;-0.2;50;5.401321;-0.0004840039;0.653909;0.7330413;0.7469561;0.75238305;0.7546757;0.75618416;0.75700706;0.75748664;0.75789326;0.7581968;0.7585315;0.7586992;0.7587631;0.7587709;0.75877863;0.75880265;0.7588186;0.7588186;0.7588186;0.7588186;0.7588186;0.7588186;0.7588186;0.7588186;0.7588186;0.7588186;0.7588186;0.7588186;0.7588186;0.7588186;0.7588186;0.7588186;0.7588186;0.7588186;0.7588186;0.7588186;0.7588186;0.7588186;0.7588186;0.7588186;0.7588186;0.7588186;0.7588186;0.7588186;0.7588186;0.7588186;0.7588186;0.7588186;0.7588186;0.7588186;
2;3.2;0.55999994;6;-0.17000002;3.2;1;6;-0.2;50;5.4365816;0.0010600062;0.65670455;0.73548144;0.74930674;0.7539581;0.7564571;0.75794345;0.7589455;0.7597043;0.76002353;0.7605432;0.76086295;0.76104516;0.76131696;0.76147676;0.7618284;0.761913;0.76215667;0.76230836;0.76246774;0.762633;0.76289994;0.76294917;0.763126;0.76323193;0.7635099;0.76334655;0.7635468;0.7628624;0.76299775;0.762793;0.7631015;0.76308614;0.7635954;0.7636527;0.7632935;0.7631033;0.763011;0.7626982;0.76268727;0.7627228;0.76254964;0.7622149;0.76120687;0.76057875;0.760073;0.7596034;0.7593272;0.7581816;0.7571637;0.75579906;
2;3.2;0.55999994;6;-0.16000001;3.2;1;6;-0.2;50;5.4212317;-0.0017960218;0.6526187;0.7283998;0.74967855;0.7571366;0.76041806;0.76205176;0.7632509;0.76299506;0.7629562;0.76333153;0.76312536;0.762312;0.76192135;0.7606788;0.75974077;0.7583946;0.7577263;0.75638145;0.75521934;0.75355405;0.75113505;0.7492788;0.7470009;0.74505424;0.743101;0.74068123;0.7385282;0.7366631;0.73454577;0.7335822;0.7325109;0.73129195;0.7307448;0.73068833;0.73022604;0.73038846;0.7304874;0.7307313;0.7309351;0.73061496;0.730859;0.7313828;0.7315998;0.7315916;0.731725;0.7317314;0.73201764;0.7319642;0.732425;0.7325375;
