Number or species;S0 Promotor Range;S0 Promotor Influence;S0 Demotor Range;S0 Demotor Influence;Number of iterations;Simulation time;Epsilon 0;;;;;;;;;;;Epsilon undif.;
1;2,9;1;6;-0,2;30;1,9952993;0,0012266632;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,0012266632;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;
1;2,9050002;1;6;-0,2;30;1,975737;0,000074667514;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,000074667514;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;
1;2,9100003;1;6;-0,2;30;1,9983324;-0,0026559988;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;-0,0026559988;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;
1;2,9150004;1;6;-0,2;30;1,9528155;-0,00006400341;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;-0,00006400341;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;
1;2,9200006;1;6;-0,2;30;1,9608568;0,0036906148;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,0036906148;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;
1;2,9250007;1;6;-0,2;30;1,99687;0,00008533312;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,00008533312;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;
1;2,9300008;1;6;-0,2;30;1,9740422;-0,0013119987;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;-0,0013119987;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;
1;2,935001;1;6;-0,2;30;1,9502733;0,0006933328;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,0006933328;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;
1;2,940001;1;6;-0,2;30;1,9381325;0,0023360013;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,0023360013;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;
1;2,9450011;1;6;-0,2;30;1,997179;-0,0023359798;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;-0,0023359798;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;0,99882156;
